"","id","ccode","idacr","year","leader","age","group","tstart","tstop","status","GDP_growth_trend","GDP_pc_log","pop_log","polity5","polstab"
"216",56,150,"PAR",1990,"Rodriguez Pedotti",65,"B",365,730,0,1.05031636600939,7.76242631912196,6.11339895388684,2,0
"217",56,150,"PAR",1991,"Rodriguez Pedotti",65,"B",730,1095,0,0.624343048381606,7.80248728251688,6.13736629787683,2,0
"218",56,150,"PAR",1992,"Rodriguez Pedotti",65,"B",1095,1460,0,0.57285242252522,7.83485973125765,6.16238805894957,7,0
"219",56,150,"PAR",1993,"Rodriguez Pedotti",65,"B",1460,1654,0,1.0166535411691,7.87995326454393,6.18887379345867,7,0
"220",57,155,"CHL",1980,"Pinochet",65,"A",0,365,0,0.899635754328404,9.16783070413612,7.09278732574369,-7,0
"221",57,155,"CHL",1981,"Pinochet",65,"A",365,730,0,0.20630367251151,9.18237783901865,7.1071510711913,-7,0
"222",57,155,"CHL",1982,"Pinochet",65,"A",730,1095,0,-1.06827998293267,9.12398259952238,7.11490765019826,-7,0
"223",57,155,"CHL",1983,"Pinochet",65,"A",1095,1460,0,-4.14001218705962,9.0921141131109,7.12470448489033,-6,0
"224",57,155,"CHL",1984,"Pinochet",65,"A",1460,1825,0,-1.03844160685351,9.11721591174555,7.14302659080821,-6,0
"225",57,155,"CHL",1985,"Pinochet",65,"A",1825,2190,0,-1.11485700888993,9.14023802810944,7.15684723940994,-6,0
"226",57,155,"CHL",1986,"Pinochet",65,"A",2190,2555,0,8.58910293860649,9.18869723998987,7.17343021098324,-6,0
"227",57,155,"CHL",1987,"Pinochet",65,"A",2555,2920,0,1.98941965537987,9.25188540104395,7.19223773812625,-6,2
"228",57,155,"CHL",1988,"Pinochet",65,"A",2920,3285,0,1.80310612028406,9.33166140818761,7.20802282111842,-1,0
"229",57,155,"CHL",1989,"Pinochet",65,"A",3285,3468,0,1.22184356271862,9.40918787005996,7.22508328580168,8,0
"230",58,160,"ARG",1952,"Peron",57,"A",0,365,0,0.453121280074886,9.14328530031323,7.44843636001235,-9,0
"231",58,160,"ARG",1953,"Peron",57,"A",365,730,0,-0.175167482324947,9.1579477366927,7.46900173665269,-9,0
"232",58,160,"ARG",1954,"Peron",57,"A",730,1095,0,-1.55342343815696,9.19832699951536,7.48959485048385,-9,0
"233",58,160,"ARG",1955,"Peron",57,"A",1095,1203,1,12.4304116925328,9.24615548495838,7.51160337683899,5,2
"234",59,160,"ARG",1955,"Aramburu",52,"B",0,365,0,12.4304116925328,9.24615548495838,7.51160337683899,5,2
"235",59,160,"ARG",1956,"Aramburu",52,"B",365,730,0,1.32371458060851,9.29143028498491,7.5287617817644,5,0
"236",59,160,"ARG",1957,"Aramburu",52,"B",730,900,0,0.862890245767623,9.3299438828948,7.54795358491124,5,0
"237",60,160,"ARG",1962,"Guido",52,"B",0,365,0,0.225637266716345,9.47778425178697,7.65071067674819,5,0
"238",60,160,"ARG",1963,"Guido",52,"B",365,562,0,-0.0535552542279266,9.47590757846715,7.66128046271535,6,0
"239",61,160,"ARG",1966,"Ongania",52,"B",0,365,0,0.684064426572103,9.64881753627619,7.71374039945326,-9,0
"240",61,160,"ARG",1967,"Ongania",52,"B",365,730,0,0.667240022469016,9.68776502220462,7.72694066069743,-9,0
"241",61,160,"ARG",1968,"Ongania",52,"B",730,1095,0,0.955859871248622,9.73567333358954,7.74285677950894,-9,0
"242",61,160,"ARG",1969,"Ongania",52,"B",1095,1441,1,1.52456700994963,9.79563448861478,7.75818138416262,-9,0
"243",62,160,"ARG",1976,"Videla",51,"B",0,365,0,0.337266542661291,10.013324837492,7.85991302973523,-9,3
"244",62,160,"ARG",1977,"Videla",51,"B",365,730,0,1.64628417918082,10.0412326363317,7.87767890624179,-9,3
"245",62,160,"ARG",1978,"Videla",51,"B",730,1095,0,0.205482034503927,10.0440194592822,7.89176484443484,-9,3
"246",62,160,"ARG",1979,"Videla",51,"B",1095,1460,0,2.98640954149342,10.0838620483699,7.91194003153468,-9,3
"247",62,160,"ARG",1980,"Videla",51,"B",1460,1825,0,1.11593406907865,10.110197366666,7.9343572912295,-9,3
"248",62,160,"ARG",1981,"Videla",51,"B",1825,1826,0,-0.5476433562918,10.0973139656057,7.95078050682354,-8,0
"249",63,160,"ARG",1995,"Menem",65,"A",0,365,0,0.472864884334083,10.7052341951991,8.19782724435523,7,0
"250",63,160,"ARG",1996,"Menem",65,"A",365,730,0,1.15431531171849,10.7882643972351,8.22110979311668,7,0
"251",63,160,"ARG",1997,"Menem",65,"A",730,1095,0,0.83327778915356,10.8458134100607,8.23458436161233,7,0
"252",63,160,"ARG",1998,"Menem",65,"A",1095,1460,0,0.344354484767633,10.867636833809,8.24551831743024,7,0
"253",63,160,"ARG",1999,"Menem",65,"A",1460,1616,0,-0.442232429901625,10.8425788838819,8.25141454457373,8,0
"254",64,165,"URU",1976,"Mendez Manfredini",72,"B",0,365,0,1.80382341199939,7.90381495798391,5.71386480999771,-8,0
"255",64,165,"URU",1977,"Mendez Manfredini",72,"B",365,730,0,0.572816539173206,7.9200414103894,5.71302298268765,-8,0
"256",64,165,"URU",1978,"Mendez Manfredini",72,"B",730,1095,0,1.75929254962326,7.96879514864682,5.7211245609628,-7,0
"257",64,165,"URU",1979,"Mendez Manfredini",72,"B",1095,1460,0,1.62352115971133,8.02273488927024,5.72709527395328,-7,0
"258",64,165,"URU",1980,"Mendez Manfredini",72,"B",1460,1825,0,1.18723512391585,8.06978890246751,5.73711086210464,-7,0
"259",64,165,"URU",1981,"Mendez Manfredini",72,"B",1825,1826,0,-0.0203769912898048,8.06874531850421,5.74130623598031,-7,0
"260",65,345,"YUG",1974,"Tito",82,"A",0,365,0,0.622291737332295,9.4546916022547,7.72891873432414,-7,0
"261",65,345,"YUG",1975,"Tito",82,"A",365,730,0,0.565723402642205,9.48586542136947,7.734193948392,-7,0
"262",65,345,"YUG",1976,"Tito",82,"A",730,1095,0,0.860008757883233,9.52674669950275,7.74168344773103,-7,0
"263",65,345,"YUG",1977,"Tito",82,"A",1095,1460,0,1.49001397052675,9.58003480337195,7.74829089829592,-7,0
"264",65,345,"YUG",1978,"Tito",82,"A",1460,1825,0,1.46184092657177,9.64059694957683,7.75647655440475,-7,0
"265",65,345,"YUG",1979,"Tito",82,"A",1825,2190,0,0.918631621908072,9.68810580037182,7.76411594777808,-7,0
"266",65,345,"YUG",1980,"Tito",82,"A",2190,2251,0,0.659986950087366,9.72393639464084,7.76946774791535,-5,0
"267",66,350,"GRC",1967,"Kollias",66,"B",0,236,1,0.823192793167432,9.01500494086817,6.83007802142425,-7,0
"268",67,350,"GRC",1967,"Papadopoulos",48,"B",0,365,0,0.823192793167432,9.01500494086817,6.83007802142425,-7,0
"269",67,350,"GRC",1968,"Papadopoulos",48,"B",365,730,0,0.94002640591895,9.08704102440933,6.83635379482948,-7,0
"270",67,350,"GRC",1969,"Papadopoulos",48,"B",730,1095,0,1.31898781030651,9.17876528439684,6.84291591259517,-7,0
"271",67,350,"GRC",1970,"Papadopoulos",48,"B",1095,1460,0,1.15178047592912,9.26719762380474,6.84538507201805,-7,0
"272",67,350,"GRC",1971,"Papadopoulos",48,"B",1460,1825,0,0.889938512152383,9.34238145464028,6.85013993723712,-7,0
"273",67,350,"GRC",1972,"Papadopoulos",48,"B",1825,2174,1,0.955515031827032,9.42388318332321,6.85666196459725,-7,0
"274",68,350,"GRC",1973,"Ionannides",50,"B",0,241,0,0.627525838124812,9.4759398590014,6.86645400295818,-7,0
"275",69,365,"RUS",1992,"Yeltsin",60,"B",365,730,0,1.07216831947413,12.4088002014765,9.68777798804228,5,0
"276",69,365,"RUS",1993,"Yeltsin",60,"B",730,1095,0,0.949417697492229,12.2963450068096,9.67186591358666,3,0
"277",69,365,"RUS",1994,"Yeltsin",60,"B",1095,1460,0,1.0336255501741,12.1727060714181,9.66640232867648,3,4
"278",69,365,"RUS",1995,"Yeltsin",60,"B",1460,1825,0,0.563643938279681,12.1102534937216,9.6652459724271,3,4
"279",69,365,"RUS",1996,"Yeltsin",60,"B",1825,2190,0,0.488357428427798,12.0630550234265,9.66375643507338,3,4
"280",69,365,"RUS",1997,"Yeltsin",60,"B",2190,2555,0,0.216223323542198,12.0468558520927,9.66046037564547,3,0
"281",69,365,"RUS",1998,"Yeltsin",60,"B",2555,2920,0,0.501866148347207,12.0261137135389,9.65393899989296,3,0
"282",69,365,"RUS",1999,"Yeltsin",60,"B",2920,3054,0,-1.52215374800546,12.067217512629,9.65250526194853,3,4
"283",70,365,"RUS",2008,"Putin",56,"A",0,365,0,0.545925328532256,12.7153514666135,9.63298643851381,4,2
"284",70,365,"RUS",2009,"Putin",56,"A",365,730,0,-0.234564251460873,12.6963421495358,9.62380083190377,4,1
"285",70,365,"RUS",2010,"Putin",56,"A",730,1095,0,1.05940543455415,12.7403531952928,9.62670710748636,4,1
"286",70,365,"RUS",2011,"Putin",56,"A",1095,1460,0,2.48331155005094,12.8020982381763,9.63324407342285,4,1
"287",70,365,"RUS",2012,"Putin",56,"A",1460,1825,0,1.20340277345833,12.837507863802,9.63863365650628,4,1
"288",70,365,"RUS",2013,"Putin",56,"A",1825,2190,0,0.28614986520301,12.8512181767112,9.63883322788132,4,1
"289",70,365,"RUS",2014,"Putin",56,"A",2190,2555,0,0.00786277334570152,12.8515157118299,9.64147199226426,4,1
"290",70,365,"RUS",2015,"Putin",56,"A",2555,2920,0,-1.07692505294832,12.8333504410793,9.63918099804399,4,1
"291",70,365,"RUS",2016,"Putin",56,"A",2920,3285,0,-1.30725567196523,12.8350479817184,9.64100632122828,4,1
"292",70,365,"RUS",2017,"Putin",56,"A",3285,3650,0,-4.03145551842717,12.856327392815,9.64331195119716,4,1
"293",70,365,"RUS",2018,"Putin",56,"A",3650,4015,0,16.8923871170845,12.8852151619739,9.64619306500422,4,0
"294",71,370,"BLR",2004,"Lukashenko",50,"A",0,365,0,2.15837856092692,9.40188823520463,6.94166673060881,-7,0
"295",71,370,"BLR",2005,"Lukashenko",50,"A",365,730,0,1.64500578785006,9.48842390044054,6.93594226693016,-7,0
"296",71,370,"BLR",2006,"Lukashenko",50,"A",730,1095,0,1.19655077826649,9.57536049781937,6.93148059462333,-7,0
"297",71,370,"BLR",2007,"Lukashenko",50,"A",1095,1460,0,0.996626992421681,9.65966286314812,6.93018875628109,-7,0
"298",71,370,"BLR",2008,"Lukashenko",50,"A",1460,1825,0,0.964197532420516,9.7426361730801,6.93152453858404,-7,0
"299",71,370,"BLR",2009,"Lukashenko",50,"A",1825,2190,0,0.31606815597838,9.77020344362018,6.92650048465998,-7,0
"300",71,370,"BLR",2010,"Lukashenko",50,"A",2190,2555,0,0.920781720073003,9.83047848405884,6.92299752352199,-7,0
"301",71,370,"BLR",2011,"Lukashenko",50,"A",2555,2920,0,1.08128914366951,9.89218400750151,6.9295324262184,-7,0
"302",71,370,"BLR",2012,"Lukashenko",50,"A",2920,3285,0,0.429344730687494,9.91394631847071,6.92768436886982,-7,0
"303",71,370,"BLR",2013,"Lukashenko",50,"A",3285,3650,0,0.104114488022173,9.91906184123026,6.92496631571249,-7,0
"304",71,370,"BLR",2014,"Lukashenko",50,"A",3650,4015,0,0.31766119769152,9.92862821108038,6.92011458710632,-7,0
"305",71,370,"BLR",2015,"Lukashenko",50,"A",4015,4380,0,-1.88446920202757,9.90527814846197,6.91975202934132,-7,0
"306",71,370,"BLR",2016,"Lukashenko",50,"A",4380,4745,0,6.19913514885303,9.88789715134629,6.91689835339842,-7,0
"307",71,370,"BLR",2017,"Lukashenko",50,"A",4745,5110,0,-2.27732020504976,9.91093291689564,6.91691718029452,-7,0
"308",71,370,"BLR",2018,"Lukashenko",50,"A",5110,5475,0,-3.64422597415922,9.93138181485963,6.91660500439127,-7,0
"309",72,373,"AZE",2013,"Ilhma Aliyev",52,"A",0,365,0,0.283755961683248,9.60958457028725,6.90185088228781,-7,0
"310",72,373,"AZE",2014,"Ilhma Aliyev",52,"A",365,730,0,0.520707036994361,9.63006992409805,6.9132153456515,-7,0
"311",72,373,"AZE",2015,"Ilhma Aliyev",52,"A",730,1095,0,-0.990272721530777,9.60559263944517,6.91598036007119,-7,0
"312",72,373,"AZE",2016,"Ilhma Aliyev",52,"A",1095,1460,0,-2.76648371144178,9.59183520820976,6.92798330597911,-7,0
"313",72,373,"AZE",2017,"Ilhma Aliyev",52,"A",1460,1825,0,-0.502370544281536,9.59470243561215,6.94182138378488,-7,0
"314",72,373,"AZE",2018,"Ilhma Aliyev",52,"A",1825,2190,0,-2.09920929849905,9.61887901858872,6.95444705259306,-7,0
"315",73,375,"FIN",1973,"Kekkonen",73,"A",0,365,0,1.34481073092396,9.09227054519916,6.20706774124821,10,0
"316",73,375,"FIN",1974,"Kekkonen",73,"A",365,730,0,0.265193139052969,9.10675261738185,6.20697705593926,10,0
"317",73,375,"FIN",1975,"Kekkonen",73,"A",730,1095,0,0.232036048142459,9.1184626644928,6.21325117822224,10,0
"318",73,375,"FIN",1976,"Kekkonen",73,"A",1095,1460,0,0.198858006626511,9.12524697267268,6.21887498231194,10,0
"319",73,375,"FIN",1977,"Kekkonen",73,"A",1460,1825,0,0.0948909577157869,9.12629571718385,6.21579539330859,10,0
"320",73,375,"FIN",1978,"Kekkonen",73,"A",1825,2190,0,4.68309804795478,9.15648706671313,6.21994980606472,10,0
"321",73,375,"FIN",1979,"Kekkonen",73,"A",2190,2555,0,4.43492903302317,9.21185302733599,6.22860764586397,10,0
"322",73,375,"FIN",1980,"Kekkonen",73,"A",2555,2920,0,1.50243805998124,9.25528237957468,6.2283571456018,10,0
"323",73,375,"FIN",1981,"Kekkonen",73,"A",2920,3116,0,0.578579431904526,9.2804146984798,6.23279766072239,10,0
"324",74,404,"GNB",1993,"Vieira",54,"A",0,365,0,1.40905602862471,5.13053756406993,4.71695303424728,-5,0
"325",74,404,"GNB",1994,"Vieira",54,"A",365,730,0,2.32977458951046,5.1837983731053,4.74105505700846,2,0
"326",74,404,"GNB",1995,"Vieira",54,"A",730,1095,0,1.28737999287925,5.22380931437297,4.76303681027686,2,0
"327",74,404,"GNB",1996,"Vieira",54,"A",1095,1460,0,1.00196965887954,5.26838379408891,4.78278066305193,2,0
"328",74,404,"GNB",1997,"Vieira",54,"A",1460,1825,0,0.710851826967066,5.30127299437367,4.80505329866105,2,0
"329",74,404,"GNB",1998,"Vieira",54,"A",1825,2000,1,-2.62496761638041,5.19049827551354,4.81453930388046,5,2
"330",75,404,"GNB",2009,"Raimundo Perreira",53,"B",0,190,0,1.43336793561826,5.37804771775106,5.05854888371025,6,0
"331",76,411,"EQG",1972,"Macias Nguema",48,"A",0,365,0,-424.410900180279,4.18308777205649,3.38959702359583,-7,4
"332",76,411,"EQG",1973,"Macias Nguema",48,"A",365,730,0,-141.218615595907,4.21728464777875,3.35372135363745,-7,4
"333",76,411,"EQG",1974,"Macias Nguema",48,"A",730,1095,0,1.63934204365456,4.25436370318373,3.30148753751314,-7,4
"334",76,411,"EQG",1975,"Macias Nguema",48,"A",1095,1460,0,2.59161995008869,4.32347018521386,3.24563459416889,-7,4
"335",76,411,"EQG",1976,"Macias Nguema",48,"A",1460,1825,0,0.684240063691117,4.35581098785547,3.2022991884634,-7,4
"336",76,411,"EQG",1977,"Macias Nguema",48,"A",1825,2190,0,0.262064491870222,4.36815587898809,3.18651790876008,-7,4
"337",76,411,"EQG",1978,"Macias Nguema",48,"A",2190,2486,1,-2.06095683951877,4.28448271192233,3.17971910966701,-7,4
"338",77,411,"EQG",1996,"Nguema Mbasogo",54,"A",0,365,0,4.10721753610811,5.31384616816566,3.90672901696704,-6,0
"339",77,411,"EQG",1997,"Nguema Mbasogo",54,"A",365,730,0,3.17561848538283,5.8929527475845,3.97955080422002,-6,0
"340",77,411,"EQG",1998,"Nguema Mbasogo",54,"A",730,1095,0,0.55327582013907,6.13208916075352,3.9967868586273,-6,0
"341",77,411,"EQG",1999,"Nguema Mbasogo",54,"A",1095,1460,0,0.567068201086628,6.38740443399108,4.0342406381524,-6,0
"342",77,411,"EQG",2000,"Nguema Mbasogo",54,"A",1460,1825,0,0.641362920927321,6.64021825885253,4.07363152062456,-6,0
"343",77,411,"EQG",2001,"Nguema Mbasogo",54,"A",1825,2190,0,1.4240583901405,6.97872339838186,4.11988234600994,-6,0
"344",77,411,"EQG",2002,"Nguema Mbasogo",54,"A",2190,2555,0,0.540336887786238,7.14148420698997,4.14057589982986,-6,0
"345",77,411,"EQG",2003,"Nguema Mbasogo",54,"A",2555,2920,0,0.551573896651754,7.28943030043418,4.16870964417741,-6,0
"346",77,411,"EQG",2004,"Nguema Mbasogo",54,"A",2920,3285,0,0.994213696836168,7.50850642947578,4.21641469144287,-6,0
"347",77,411,"EQG",2005,"Nguema Mbasogo",54,"A",3285,3650,0,0.963720829966498,7.67966835243444,4.26359495119098,-6,0
"348",77,411,"EQG",2006,"Nguema Mbasogo",54,"A",3650,4015,0,0.468623610481636,7.76797965932271,4.29814218193877,-6,0
"349",77,411,"EQG",2007,"Nguema Mbasogo",54,"A",4015,4380,0,0.758475303913331,7.89237583590987,4.33904084249772,-6,0
"350",77,411,"EQG",2008,"Nguema Mbasogo",54,"A",4380,4745,0,1.13562404929227,8.0371343778204,4.38953586966358,-6,0
"351",77,411,"EQG",2009,"Nguema Mbasogo",54,"A",4745,5110,0,0.0845472229021989,8.04780217448525,4.41997249708864,-6,0
"352",77,411,"EQG",2010,"Nguema Mbasogo",54,"A",5110,5475,0,0.131207989419173,8.06079230395178,4.46296125216988,-6,0
"353",77,411,"EQG",2011,"Nguema Mbasogo",54,"A",5475,5840,0,1.50693884733121,8.14714927973855,4.51517983079112,-6,0
"354",77,411,"EQG",2012,"Nguema Mbasogo",54,"A",5840,6205,0,1.62428459260927,8.20703971765679,4.5602460391341,-6,0
"355",77,411,"EQG",2013,"Nguema Mbasogo",54,"A",6205,6570,0,-0.30496088717763,8.19012559223016,4.59068579178712,-6,0
"356",77,411,"EQG",2014,"Nguema Mbasogo",54,"A",6570,6935,0,-0.510382524027938,8.16686548962074,4.62818334029709,-6,0
"357",77,411,"EQG",2015,"Nguema Mbasogo",54,"A",6935,7300,0,-11.7378687261265,8.07704129237825,4.65514060576273,-6,0
"358",77,411,"EQG",2016,"Nguema Mbasogo",54,"A",7300,7665,0,1.84233893035623,7.99672388310963,4.6905861242753,-6,0
"359",77,411,"EQG",2017,"Nguema Mbasogo",54,"A",7665,8030,0,0.572281026111286,7.96058258340089,4.73654926404447,-6,0
"360",77,411,"EQG",2018,"Nguema Mbasogo",54,"A",8030,8395,0,0.506927682247088,7.926451324202,4.78614917527482,-6,0
"361",78,420,"GAM",1994,"Jammeh",52,"B",0,365,0,0.318598787934647,5.59234054164547,4.78735006607971,-7,0
"362",78,420,"GAM",1995,"Jammeh",52,"B",365,730,0,0.723781104757844,5.60732296796202,4.8183522863873,-7,0
"363",78,420,"GAM",1996,"Jammeh",52,"B",730,1095,0,1.56068943843421,5.63452171014626,4.85049001584632,-6,0
"364",78,420,"GAM",1997,"Jammeh",52,"B",1095,1460,0,1.69578521016828,5.66359916502221,4.88507207112091,-5,0
"365",78,420,"GAM",1998,"Jammeh",52,"B",1460,1825,0,1.44499490531589,5.69777110921626,4.91388941750567,-5,0
"366",78,420,"GAM",1999,"Jammeh",52,"B",1825,2190,0,1.79124565691376,5.75115576251442,4.9469142165384,-5,0
"367",78,420,"GAM",2000,"Jammeh",52,"B",2190,2555,0,1.28274938709949,5.8008275123603,4.97583678855356,-5,0
"368",78,420,"GAM",2001,"Jammeh",52,"B",2555,2920,0,0.910718995215654,5.84260194405769,5.00745022715148,-5,0
"369",78,420,"GAM",2002,"Jammeh",52,"B",2920,3285,0,0.0309049299808345,5.84412975293525,5.03194006059008,-5,0
"370",78,420,"GAM",2003,"Jammeh",52,"B",3285,3650,0,1.47964053396089,5.88997431002825,5.06040275833015,-5,0
"371",78,420,"GAM",2004,"Jammeh",52,"B",3650,4015,0,2.36678519193307,5.95938030863513,5.09433285311782,-5,0
"372",78,420,"GAM",2005,"Jammeh",52,"B",4015,4380,0,0.340970273591078,5.9729619244395,5.12311838389289,-5,0
"373",78,420,"GAM",2006,"Jammeh",52,"B",4380,4745,0,-0.0823085903043531,5.96932118242229,5.14852301745158,-5,0
"374",78,420,"GAM",2007,"Jammeh",52,"B",4745,5110,0,0.843447833383525,5.99208935187682,5.17512095497601,-5,0
"375",78,420,"GAM",2008,"Jammeh",52,"B",5110,5475,0,2.77559910061773,6.02222650875802,5.20323716029777,-5,0
"376",78,420,"GAM",2009,"Jammeh",52,"B",5475,5840,0,3.00303652541718,6.07105638392376,5.23012417523165,-5,0
"377",78,420,"GAM",2010,"Jammeh",52,"B",5840,6025,1,0.85626320332202,6.10021580768742,5.26189712840153,-5,0
"378",79,432,"MLI",1985,"Traore",49,"A",0,365,0,4.28770314640307,6.4987097688776,6.68508786429689,-7,0
"379",79,432,"MLI",1986,"Traore",49,"A",365,730,0,1.18192591683059,6.55570249353443,6.7048946317696,-7,0
"380",79,432,"MLI",1987,"Traore",49,"A",730,1095,0,-0.0176546206604174,6.55459557790268,6.71322712387686,-7,0
"381",79,432,"MLI",1988,"Traore",49,"A",1095,1460,0,-0.0768890437577875,6.55060450756975,6.72333832838315,-7,0
"382",79,432,"MLI",1989,"Traore",49,"A",1460,1825,0,3.10709665097777,6.6045913114126,6.74123777760513,-7,0
"383",79,432,"MLI",1990,"Traore",49,"A",1825,1953,1,6.8826211070329,6.71397026713977,6.7747071981151,-7,1
"384",80,432,"MLI",1991,"Amadou Toure",43,"B",0,365,0,1.53881594089696,6.79619335203803,6.81225378087763,4,1
"385",80,432,"MLI",1992,"Amadou Toure",43,"B",365,438,0,0.081123540252271,6.80311228362282,6.83372330394056,4,1
"386",81,434,"BEN",1965,"Soglo",53,"B",0,365,0,1.80845612567041,6.01327740743312,5.59044952267343,-7,0
"387",81,434,"BEN",1966,"Soglo",53,"B",365,725,1,0.798667898252115,6.05319208989518,5.61200704027201,-7,0
"388",82,434,"BEN",1967,"Alley",37,"B",0,228,0,0.657048066629409,6.08646558822478,5.63502171908541,-7,0
"389",83,434,"BEN",1983,"Kerekou",50,"A",0,365,0,0.0685451730682811,6.54873472911657,6.03867012314718,-7,0
"390",83,434,"BEN",1984,"Kerekou",50,"A",365,730,0,3.39335744501797,6.60141895959297,6.07276108379391,-7,0
"391",83,434,"BEN",1985,"Kerekou",50,"A",730,1095,0,3.71028059463636,6.65042004770221,6.10824263352755,-7,0
"392",83,434,"BEN",1986,"Kerekou",50,"A",1095,1460,0,-0.1590365087179,6.64471768788114,6.13152861775084,-7,0
"393",83,434,"BEN",1987,"Kerekou",50,"A",1460,1825,0,-0.611476325841718,6.62440912616339,6.15738568253416,-7,0
"394",83,434,"BEN",1988,"Kerekou",50,"A",1825,2190,0,1.09251879247107,6.6332671161742,6.18366217457214,-7,0
"395",83,434,"BEN",1989,"Kerekou",50,"A",2190,2555,0,-2.89655570848045,6.64944558362882,6.21487606251661,-7,0
"396",83,434,"BEN",1990,"Kerekou",50,"A",2555,2716,0,50.8118344417262,6.73235372365335,6.25014125164519,6,0
"397",84,435,"MAA",1978,"Ould Mohamed Salek",42,"B",0,270,1,-0.650735579389354,6.14003324806703,5.09001932335032,-7,3
"398",85,435,"MAA",1984,"Sidi Ahmed Taya",43,"B",0,365,0,-1.67044583916365,6.1958247914425,5.24865432152894,-7,0
"399",85,435,"MAA",1985,"Sidi Ahmed Taya",43,"B",365,730,0,-3.88072382027738,6.21720073463453,5.27693539274047,-7,0
"400",85,435,"MAA",1986,"Sidi Ahmed Taya",43,"B",730,1095,0,5.89826781902686,6.2551529345376,5.30243388205988,-7,0
"401",85,435,"MAA",1987,"Sidi Ahmed Taya",43,"B",1095,1460,0,1.54145747375013,6.28362656958147,5.32920053414895,-7,0
"402",85,435,"MAA",1988,"Sidi Ahmed Taya",43,"B",1460,1825,0,0.82543560795687,6.3078652631416,5.35434792237296,-7,0
"403",85,435,"MAA",1989,"Sidi Ahmed Taya",43,"B",1825,2190,0,0.984614864074763,6.33764486459157,5.37607901304008,-7,2
"404",85,435,"MAA",1990,"Sidi Ahmed Taya",43,"B",2190,2555,0,1.47075211186732,6.37783347832511,5.39515365398477,-7,0
